# Latitude, Longitude, 53.0355, -163.5385
# DateTime, 2024-06-28 15:37:10
# OriginalFile, ../CTD_examples/SKQ202409S_009avg.cnv
# Sound Speed Model, Mackenzie
Depth_m,SoundSpeed_m_per_s
4995.351,1540.9308854022115
4996.32,1540.9483920513405
4997.288,1540.966712790197
4998.256,1540.9844669448132
4999.225,1541.0022392639187
5000.193,1541.0195595610057
5001.162,1541.0377668258122
5002.13,1541.0555220680005
5003.098,1541.0732775819095
5004.066,1541.0911657964054
5005.035,1541.1085053779714
5006.003,1541.1261292846073
5006.972,1541.1444705731137
5007.94,1541.1622274459128
5008.908,1541.180418934459
5009.877,1541.1976274740591
5010.845,1541.2158194938675
5011.813,1541.2337098752869
5012.781,1541.2516005281
5013.75,1541.269546377987
5014.718,1541.28743756779
5015.686,1541.3048947297323
5016.654,1541.3226540411458
5017.622,1541.3398469089104
5018.591,1541.3581913770354
5019.559,1541.3759515033132
5020.528,1541.393464946058
5021.496,1541.4114904696846
5022.464,1541.4295532393664
5023.432,1541.4474468723245
5024.4,1541.465510165382
5025.369,1541.4832898087914
5026.337,1541.5016184778722
5027.305,1541.519248331559
5028.273,1541.537010882759
5029.242,1541.5549240327525
5030.21,1541.572988903334
5031.178,1541.5908846881596
5032.146,1541.608081703776
5033.114,1541.6256762787625
5034.083,1541.6434583675218
5035.051,1541.6600896276996
5036.019,1541.677685051577
5036.987,1541.6957518071404
5037.955,1541.7135170910458
5038.924,1541.7317346992068
5039.892,1541.7490663774374
5040.86,1541.7669649002964
5041.828,1541.7847312694078
5042.796,1541.8024979097445
5043.765,1541.8198486093254
5044.733,1541.8376157986772
5045.701,1541.8549491529232
5046.669,1541.872716890963
5047.637,1541.890484900172
5048.605,1541.908253180538
5049.573,1541.9258893078838
5050.542,1541.943506811075
5051.51,1541.9615775566817
5052.478,1541.9794793456992
5053.446,1541.9976830374421
5054.414,1542.0154529383472
5055.382,1542.033090686875
5056.35,1542.0505595167774
5057.318,1542.0683302371983
5058.287,1542.0855526906103
5059.254,1542.1034384725463
5060.223,1542.1213603463352
5061.191,1542.138999734325
5062.159,1542.157205815985
5063.127,1542.174544169542
5064.094,1542.1927328684903
5065.063,1542.2100896886234
5066.031,1542.2281644062793
5066.999,1542.24550386905
5067.967,1542.262843614423
5068.935,1542.2794481474814
5069.903,1542.2976563753746
5070.871,1542.3151293909405
5071.839,1542.333338147656
5072.807,1542.3506792952821
5073.776,1542.3679062180995
5074.743,1542.3857963611454
5075.711,1542.40343984564
5076.68,1542.4209324505182
5077.647,1542.4391248931104
5078.615,1542.4555999167133
5079.584,1542.473828735254
5080.551,1542.4911542052334
5081.52,1542.5093835531084
5082.487,1542.5262757018536
5083.456,1542.544373164946
5084.423,1542.561699747688
5085.391,1542.580044664706
5086.359,1542.5972572981013
5087.327,1542.6151689005474
5088.295,1542.633117346963
5089.264,1542.6511798244783
5090.231,1542.6692432938075
5091.199,1542.6871559654714
5092.167,1542.7043702566318
5093.135,1542.7217172507792
5094.103,1542.7396307470285
5095.071,1542.7569783005972
5096.039,1542.7744585570301
5097.007,1542.7916742548975
5097.975,1542.809588852536
5098.943,1542.827371300254
5099.911,1542.8448891781804
5100.879,1542.8632383434597
5101.846,1542.881437422008
5102.814,1542.8992209387693
5103.782,1542.9170047260207
5104.75,1542.935222512147
5105.718,1542.9530068339
5106.686,1542.9709238452479
5107.654,1542.988877577838
5108.622,1543.0076625234362
5109.59,1543.0247129391691
5110.558,1543.042366187875
5111.525,1543.0610015610118
5112.493,1543.0792214286687
5113.461,1543.0970078875762
5114.429,1543.1146621989174
5115.396,1543.132563689267
5116.364,1543.1504833765987
5117.332,1543.1685721381305
5118.3,1543.185926309057
5119.268,1543.2038468069745
5120.236,1543.2216351576633
5121.204,1543.239423778613
5122.172,1543.2572126698121
5123.14,1543.2750018312488
5124.108,1543.2930924400018
5125.075,1543.3109966221737
5126.043,1543.3290877508755
5127.011,1543.3468779799798
5127.979,1543.3652344613895
5128.946,1543.382874877029
5129.914,1543.400364772918
5130.882,1543.4185896286344
5131.85,1543.4362487858318
5132.817,1543.4541551123802
5133.785,1543.4719472252575
5134.753,1543.4893060878314
5135.721,1543.5070987473719
5136.689,1543.5250240923249
5137.656,1543.5431004437867
5138.624,1543.56145981494
5139.592,1543.5786876395982
5140.56,1543.5964816425271
5141.527,1543.6135234448773
5142.495,1543.6311855856081
5143.463,1543.6494138740693
5144.43,1543.667022400423
5145.398,1543.684685350974
5146.366,1543.7024809861
5147.334,1543.7207103277613
5148.301,1543.7393554163896
5149.269,1543.757019427568
5150.237,1543.774816122549
5151.204,1543.792294154919
5152.172,1543.809958982184
5153.14,1543.827587923774
5154.108,1543.845120883772
5155.075,1543.8629010019654
5156.043,1543.8812651185574
5157.011,1543.8990637082868
5157.978,1543.9165436775859
5158.946,1543.9342104000616
5159.914,1543.9521422182927
5160.881,1543.9697915399374
5161.849,1543.9880248218822
5162.817,1544.005825029609
5163.784,1544.0237399780187
5164.752,1544.041841629165
5165.72,1544.0590769168955
5166.687,1544.077125085111
5167.655,1544.095227525615
5168.622,1544.1132762250136
5169.59,1544.1303802057553
5170.557,1544.1488627269607
5171.525,1544.1665329423308
5172.493,1544.1842034275119
5173.461,1544.202139004993
5174.428,1544.2197920850087
5175.396,1544.2380290333647
5176.363,1544.2555142305862
5177.331,1544.273053652718
5178.298,1544.2906718176337
5179.266,1544.3076101680483
5180.234,1544.3254152399395
5181.201,1544.3433350455111
5182.169,1544.3608398657107
5183.136,1544.3787961783191
5184.104,1544.3969031041352
5185.072,1544.414541156613
5186.039,1544.432329896677
5187.007,1544.450437610799
5187.974,1544.4679261319236
5188.942,1544.485733627651
5189.909,1544.5030902955057
5190.877,1544.5205976037053
5191.844,1544.5381231511012
5192.812,1544.555631016477
5193.779,1544.5738550518033
5194.747,1544.591231059018
5195.714,1544.608589396928
5196.682,1544.6262666633454
5197.649,1544.6437579673836
5198.617,1544.6610026850806
5199.584,1544.6786269608126
5200.552,1544.6963053237282
5201.519,1544.7139301558148
5202.487,1544.7320421326735
5203.454,1544.75013641169
5204.422,1544.7675151990168
5205.389,1544.7860072290891
5206.357,1544.8028211165843
5207.324,1544.8206158249684
5208.292,1544.8378633175603
5209.259,1544.8557909788763
5210.227,1544.874037472011
5211.194,1544.8905342215803
5212.161,1544.908029695461
5213.129,1544.925711589871
5214.096,1544.9432076199917
5215.064,1544.9608900591031
5216.031,1544.9785548106165
5216.999,1544.9965026045704
5217.966,1545.0147332693991
5218.933,1545.0329641883131
5219.901,1545.05021500598
5220.868,1545.0681459100329
5221.835,1545.0846458487863
5222.803,1545.1024628607981
5223.77,1545.1203945903892
5224.738,1545.1380797323254
5225.705,1545.1557114893078
5226.672,1545.1736797185547
5227.64,1545.1914980745546
5228.607,1545.2088658417185
5229.575,1545.22711763245
5230.542,1545.2450512407993
5231.509,1545.2624198333776
5232.477,1545.27967426135
5233.444,1545.297476281295
5234.411,1545.3152785695331
5235.379,1545.3332314953964
5236.346,1545.3507338816526
5237.313,1545.3684045748546
5238.281,1545.3862259065063
5239.248,1545.403163889526
5240.215,1545.4208354013663
5241.183,1545.4387899588185
5242.15,1545.457027221067
5243.117,1545.4748319375967
5244.085,1545.4926548874769
5245.052,1545.510460140626
5246.019,1545.528566035404
5246.987,1545.5465221898382
5247.954,1545.5644606464507
5248.921,1545.5825673180784
5249.888,1545.600073552767
5250.856,1545.6183311195446
5251.823,1545.6361382364441
5252.79,1545.6535128905793
5253.757,1545.6713205503377
5254.725,1545.6895791637367
5255.692,1545.7072549484924
5256.659,1545.7253637044178
5257.626,1545.7437375225409
5258.594,1545.7615644718653
5259.561,1545.779506123997
5260.528,1545.7973156400092
5261.495,1545.8155580907985
5262.463,1545.8333861064593
5263.43,1545.8511964197733
5264.397,1545.8697398877268
5265.364,1545.8876831264301
5266.331,1545.9060592625267
5267.299,1545.9237561961374
5268.266,1545.9421328465244
5269.233,1545.9593797292478
5270.2,1545.9771918975443
5271.168,1545.9951547090711
5272.135,1546.0132675989714
5273.102,1546.0313807424377
5274.069,1546.0491939686945
5275.036,1546.0672722661436
5276.003,1546.0853861848511
5276.971,1546.1032181822081
5277.938,1546.1210324727952
5278.905,1546.1387146298825
5279.872,1546.1570943875663
5280.839,1546.17490947442
5281.806,1546.1927248289403
5282.773,1546.2111053607132
5283.741,1546.2288068198682
5284.708,1546.2470554650986
5285.675,1546.264871876798
5286.642,1546.2828209561749
5287.609,1546.3003731030092
5288.576,1546.3188875831943
5289.543,1546.3373051743306
5290.511,1546.3560057797638
5291.478,1546.3735237208207
5292.445,1546.392206846306
5293.412,1546.4100253577005
5294.379,1546.4269792960358
5295.346,1546.4447983560842
5296.313,1546.4626176836002
5297.28,1546.480869678824
5298.247,1546.4978247465463
5299.214,1546.5147801049561
5300.181,1546.5326005227853
5301.148,1546.5514535365037
5302.115,1546.5698392328763
5303.082,1546.5872280663436
5304.049,1546.6051819310803
5305.016,1546.6228712675274
5305.983,1546.6411256077595
5306.951,1546.6581011888322
5307.918,1546.6756238029227
5308.885,1546.693446620422
5309.852,1546.7114021026325
5310.819,1546.7290930573035
5311.786,1546.7470490738676
5312.753,1546.764308269789
5313.72,1546.7817001428975
5314.687,1546.7987924104577
5315.654,1546.8179139506433
5316.621,1546.8364710470041
5317.588,1546.8538640048416
5318.555,1546.8713896392087
5319.522,1546.888650760322
5320.489,1546.906909037765
5321.456,1546.9244354999746
5322.423,1546.9422620722219
5323.39,1546.959656691987
5324.357,1546.9770515916464
5325.324,1546.9947115637642
5326.291,1547.0130064375119
5327.257,1547.0312485548545
5328.224,1547.0496413091864
5329.191,1547.0674697438665
5330.158,1547.085298445585
5331.125,1547.1026952510806
5332.092,1547.120524493765
5333.059,1547.1389185479045
5334.026,1547.1570480640266
5334.993,1547.1745783541746
5335.96,1547.192575995931
5336.927,1547.210538954281
5337.894,1547.228502179363
5338.861,1547.2462008824893
5339.827,1547.2640142537946
5340.794,1547.2819782790214
5341.761,1547.2996777828703
5342.728,1547.3173426568171
5343.695,1547.3357744504235
5344.662,1547.3533074717345
5345.629,1547.3715724940043
5346.596,1547.389273325758
5347.562,1547.4051933838773
5348.529,1547.4230271770778
5349.496,1547.4402968091306
5350.463,1547.4576991145832
5351.43,1547.4753664871519
5352.397,1547.4936333835585
5353.364,1547.511768138421
5354.331,1547.529903145443
5355.297,1547.5474212089334
5356.264,1547.5653895358503
5357.231,1547.5830933434545
5358.198,1547.6006302311594
5359.164,1547.6188809385492
5360.131,1547.6365855461959
5361.098,1547.6544228131886
5362.065,1547.6722603468156
5363.032,1547.690530083577
5363.999,1547.708800071917
5364.965,1547.7266203908284
5365.932,1547.7444589765878
5366.899,1547.7622978289155
5367.866,1547.7807012387043
5368.832,1547.7983902239812
5369.799,1547.816229868647
5370.766,1547.8345016572066
5371.733,1547.8524742188333
5372.7,1547.8701822650391
5373.666,1547.8878725748434
5374.633,1547.9059783260589
5375.6,1547.9238195622265
5376.567,1547.942092898962
5377.533,1547.9596518762855
5378.5,1547.9780581139055
5379.467,1547.9960327914407
5380.433,1548.0142891442265
5381.4,1548.0321319571674
5382.367,1548.0498426469458
5383.334,1548.0678183821085
5384.3,1548.0860757626726
5385.267,1548.1037872445302
5386.234,1548.121498992898
5387.201,1548.1394757855726
5388.167,1548.1574348370245
5389.134,1548.1757115113444
5390.1,1548.1938380405288
5391.067,1548.2115511062711
5392.034,1548.2299609301717
5393.0,1548.2476565129068
5393.967,1548.266066846411
5394.934,1548.28378096318
5395.901,1548.3017601214694
5396.867,1548.3194567609569
5397.834,1548.3378681219544
5398.8,1548.355565286112
5399.767,1548.3736778878642
5400.734,1548.3919576299268
5401.7,1548.4096555845044
5402.667,1548.4279358363856
5403.634,1548.44578471381
5404.6,1548.4636158452292
5405.567,1548.4814652544599
5406.534,1548.4997465337713
5407.5,1548.5177108409835
5408.467,1548.5358602437768
5409.434,1548.553710702557
5410.4,1548.571244224553
5411.367,1548.5889628364566
5412.333,1548.607060856466
5413.3,1548.624647614755
5414.266,1548.6426137801507
5415.233,1548.6606326097303
5416.2,1548.678617314205
5417.166,1548.6964518838402
5418.133,1548.7147362515236
5419.099,1548.7325713449268
5420.066,1548.7505571045565
5421.032,1548.7685251129753
5421.999,1548.786545738223
5422.965,1548.8043818861065
5423.932,1548.822800172614
5424.898,1548.8405044603132
5425.865,1548.8589232553402
5426.831,1548.876760450253
5427.798,1548.8946159291268
5428.764,1548.9123212714867
5429.731,1548.9307410916335
5430.698,1548.9484649773526
5431.664,1548.9665682573127
5432.631,1548.9842926742049
5433.597,1549.0022983514762
5434.564,1549.0204204398844
5435.53,1549.0385590078497
5436.496,1549.0565312160008
5437.463,1549.0748206952862
5438.429,1549.0926610444874
5439.396,1549.1105196808478
5440.363,1549.1286775454669
5441.329,1549.1465186831672
5442.295,1549.1649237958086
5443.262,1549.182219776737
5444.228,1549.2006254050168
5445.195,1549.2184856193599
5446.161,1549.2363280750765
5447.128,1549.2544877314274
5448.094,1549.272595470944
5449.061,1549.290755635427
5450.027,1549.3085991368896
5450.993,1549.3268741642332
5451.96,1549.3446038341958
5452.926,1549.3624481233683
5453.892,1549.3807239158727
5454.859,1549.3984202817076
5455.825,1549.4165642100031
5456.792,1549.4342951993387
5457.758,1549.452140805802
5458.725,1549.470435906232
5459.691,1549.4881496564935
5460.658,1549.506710021863
5461.624,1549.5245566732758
5462.59,1549.5424035893786
5463.557,1549.5602687992994
5464.523,1549.578415023013
5465.489,1549.5963951042154
5466.456,1549.6142611019939
5467.422,1549.6325404680233
5468.388,1549.6503889581181
5469.355,1549.6682557436266
5470.321,1549.6865358737857
5471.287,1549.7042527735675
5472.254,1549.7221203467814
5473.22,1549.7405336179384
5474.186,1549.7583836815154
5475.153,1549.776550737938
5476.119,1549.794533700079
5477.085,1549.8122521739097
5478.052,1549.8301213219472
5479.018,1549.8484037438175
5479.984,1549.8662553804713
5480.951,1549.884423966918
5481.917,1549.9024085011415
5482.883,1549.9203932995686
5483.849,1549.9385446154997
5484.816,1549.9565479704183
5485.782,1549.9742688043666
5486.748,1549.9921222778407
5487.715,1550.0104250257361
5488.681,1550.028411395553
5489.647,1550.0460009058152
5490.613,1550.0642863808985
5491.58,1550.0821591990282
5492.546,1550.1005775541241
5493.512,1550.118432856454
5494.478,1550.13671934293
5495.445,1550.154593204805
5496.411,1550.1723169193033
5497.377,1550.1904380184963
5498.343,1550.2085931511997
5499.309,1550.2263176513977
5500.276,1550.244756075815
5501.242,1550.262481097625
5502.208,1550.280338756489
5503.174,1550.2983290520865
5504.141,1550.3166361237675
5505.107,1550.3344945678446
5506.073,1550.3524856482047
5507.039,1550.3707754410852
5508.005,1550.388634669966
5508.971,1550.406792596286
5509.938,1550.4248027601438
5510.904,1550.4428288207246
5511.87,1550.460821462828
5512.836,1550.4786819975445
5513.802,1550.4971059336922
5514.768,1550.5149669889192
5515.735,1550.5331447323179
5516.701,1550.5511386790397
5517.667,1550.5688681485685
5518.633,1550.5867302525648
5519.599,1550.6051557110009
5520.565,1550.6228859652874
5521.531,1550.6413119281017
5522.497,1550.6591750728123
5523.464,1550.6773548470892
5524.43,1550.6956491930425
5525.396,1550.71364548414
5526.362,1550.7313773005862
5527.328,1550.7492417500434
5528.294,1550.7671064632734
5529.26,1550.7854020829777
5530.226,1550.8032673163514
5531.192,1550.8214310719975
5532.158,1550.8394291938591
5533.125,1550.8571808920317
5534.091,1550.875610145153
5535.057,1550.8936090504835
5536.023,1550.911343483693
5536.989,1550.929508761478
5537.955,1550.947508450073
5538.921,1550.9653760347067
5539.887,1550.983243882951
5540.853,1551.0011119947937
5541.819,1551.0195432798378
5542.785,1551.037411911342
5543.751,1551.055711333121
5544.717,1551.0738786361535
5545.683,1551.091748043595
5546.649,1551.1094853482984
5547.615,1551.1276200151592
5548.581,1551.1454902130033
5549.547,1551.1637911545463
5550.513,1551.1819599780547
5551.48,1551.1999813715947
5552.445,1551.21770218851
5553.411,1551.2360041374664
5554.377,1551.2540082589442
5555.343,1551.271880278587
5556.309,1551.2897525616102
5557.275,1551.3080555257586
5558.241,1551.3257959634614
5559.207,1551.343669029219
5560.173,1551.362105117138
5561.139,1551.3799787019973
5562.105,1551.3981505646752
5563.071,1551.4161570326767
5564.037,1551.43403139995
5565.003,1551.4519060304824
5565.969,1551.4702112719665
5566.935,1551.4883843974683
5567.901,1551.5062598028971
5568.867,1551.5245657949094
5569.833,1551.5425740821445
5570.798,1551.5605645722953
5571.764,1551.57844102251
5572.73,1551.596317735873
5573.696,1551.6146249972187
5574.662,1551.6323698671188
5575.628,1551.6505452694103
5576.594,1551.6685553824495
5577.56,1551.686433396518
5578.526,1551.7044440353955
5579.492,1551.7227528134217
5580.458,1551.7407971158264
5581.423,1551.758790465347
5582.389,1551.7770999928991
5583.355,1551.7951119233587
5584.321,1551.812727034136
5585.287,1551.8307394904461
5586.253,1551.849050031423
5587.218,1551.8669125805463
5588.185,1551.8849438824523
5589.15,1551.9026745965539
5590.116,1551.9211185104225
5591.082,1551.9388678081743
5592.048,1551.9568820885959
5593.014,1551.9750620402374
5593.979,1551.9933565317508
5594.945,1552.0112392256206
5595.911,1552.0289898231301
5596.877,1552.046873042729
5597.843,1552.0653189723957
5598.808,1552.0834823629189
5599.774,1552.1013663555311
5600.74,1552.1192506108944
5601.706,1552.137565185226
5602.672,1552.15544995852
5603.637,1552.1737469651703
5604.603,1552.1916322560558
5605.569,1552.209517809623
5606.535,1552.2278336423424
5607.501,1552.245719713692
5608.466,1552.2637203341428
5609.432,1552.2816069303783
5610.398,1552.2997914173684
5611.364,1552.3178108882973
5612.329,1552.3359778051106
5613.295,1552.3538654364395
5614.261,1552.3717533303268
5615.227,1552.3897738431726
5616.192,1552.4079417704954
5617.158,1552.4258304441375
5618.124,1552.4441493019808
5619.089,1552.4621527749257
5620.055,1552.479909872394
5621.021,1552.4983618415656
5621.986,1552.516101381927
5622.952,1552.533991614688
5623.918,1552.5523119840575
5624.884,1552.5702027340683
5625.849,1552.588505528597
5626.815,1552.606396795517
5627.781,1552.624288324804
5628.746,1552.6421620397484
5629.712,1552.6606162743042
5630.678,1552.678806046438
5631.643,1552.6966805320646
5632.609,1552.7150031589601
